rosbagTimestamp;header/seq;stamp/secs;stamp/nsecs;frame_id;orientation/x;orientation/y;orientation/z;orientation/w;orientation_covariance;angular_velocity/x;angular_velocity/y;angular_velocity/z;angular_velocity_covariance;linear_acceleration/x;linear_acceleration/y;linear_acceleration/z;linear_acceleration_covariance
1,56639E+18;712;1566394432;169680118;"""/imu""";-0.00416374427278;-0.00292516025286;-0.00147766940704;0.999985961484;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0207519773394;0.00275324005634;-0.0236226990819;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0597363263369;-0.0706087872386;9.81565952301;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;713;1566394432;210597991;"""/imu""";-0.0040591677188;-0.00295002172596;-0.00145747218968;0.999986348059;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00788971129805;0.0103305503726;0.0148707544431;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0579565018415;-0.0816245898604;9.81002902985;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;714;1566394432;250385046;"""/imu""";-0.00421708901511;-0.00287485722903;-0.00139212226731;0.999986006578;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];-0.00424928544089;0.0118096154183;-0.00359483598731;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0397072508931;-0.0815563425422;9.80972671509;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;715;1566394432;289099931;"""/imu""";-0.00415640571787;-0.00300836678114;-0.00144750237748;0.999985789278;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00963753741235;0.00885076541454;-0.0151995178312;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0525002703071;-0.0706325620413;9.80998039246;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;716;1566394432;329525947;"""/imu""";-0.00409123755339;-0.00290323729708;-0.00150605909004;0.999986282293;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0173285398632;0.00755530083552;-0.0178373288363;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0470316745341;-0.0669549033046;9.80990314484;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;717;1566394432;370336055;"""/imu""";-0.00410902506004;-0.00298858971761;-0.00152125194116;0.99998593492;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.015780409798;0.00013585020497;-0.0196505114436;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0595754645765;-0.0778039768338;9.82860183716;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;718;1566394432;410712003;"""/imu""";-0.00403354645747;-0.00303177487918;-0.00171223458161;0.999985803448;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0157951135188;0.0150081301108;-0.0120648685843;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0543340444565;-0.0779707804322;9.80812931061;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;719;1566394432;449676990;"""/imu""";-0.00403701880407;-0.00309756832232;-0.0016694123557;0.999985660203;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0110119115561;0.00483708782122;-0.00199184776284;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0615276731551;-0.0779129564762;9.81751537323;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;720;1566394432;489706039;"""/imu""";-0.00395240545653;-0.00301069057067;-0.00173360688686;0.999986154324;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0134993353859;0.0101607339457;-0.0178461130708;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0435665734112;-0.0707516670227;9.79315280914;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;721;1566394432;530077934;"""/imu""";-0.00399861140068;-0.00301844051103;-0.00172607332079;0.999985960299;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00893941149116;0.00238679186441;-0.0062008225359;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0508990064263;-0.0891159549356;9.78764533997;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;722;1566394432;570194959;"""/imu""";-0.00396904724769;-0.00295610134685;-0.00192496075042;0.999985901228;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00636923033744;0.00260454579256;-0.025986559689;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.048937946558;-0.0816755890846;9.80061340332;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;723;1566394432;610387086;"""/imu""";-0.00393065171635;-0.00302417546364;-0.00196790500538;0.999985765744;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00791713502258;-0.0029160073027;-0.00775981647894;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0616461075842;-0.0706837102771;9.8082780838;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;724;1566394432;650048971;"""/imu""";-0.0039491154282;-0.00305398428159;-0.00194997675986;0.999985637526;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00848446134478;0.00809713359922;-0.0120295770466;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0578327253461;-0.0668766796589;9.82305526733;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;725;1566394432;690145015;"""/imu""";-0.00392926779465;-0.0030148490106;-0.00200515608799;0.999985725343;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0143844485283;0.011880248785;-0.00888435076922;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.045364100486;-0.0743986442685;9.7950220108;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;726;1566394432;730488061;"""/imu""";-0.00385181135764;-0.00304948646764;-0.0020334522838;0.999985864527;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.012570310384;-0.000978594180197;-0.0220178123564;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0469795539975;-0.0852237939835;9.81168651581;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;727;1566394432;770133018;"""/imu""";-0.00383069238779;-0.00306713819918;-0.00216134396715;0.999985623422;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00546642392874;0.00265519530512;-0.0220288522542;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0523845031857;-0.0888503789902;9.81732177734;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;728;1566394432;810141086;"""/imu""";-0.00397220174625;-0.00304642916349;-0.00225115498547;0.999984936478;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00835514254868;0.019732106477;-0.00944224651903;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0596718415618;-0.0961920469999;9.81741523743;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;729;1566394432;850788116;"""/imu""";-0.00391147329564;-0.0030050934465;-0.00224929523728;0.999985305123;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0151677858084;0.00647615082562;-0.018358759582;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0524269342422;-0.0888844281435;9.81361675262;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;730;1566394432;889148950;"""/imu""";-0.00368175547001;-0.00300971409234;-0.00227633989133;0.999986102191;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.014356774278;0.0071741505526;-0.00622551143169;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0546102523804;-0.0653749406338;9.78594398499;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;731;1566394432;929411888;"""/imu""";-0.00371340475149;-0.00297781971745;-0.00227882003655;0.999986075;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00142213725485;0.00154569954611;-0.0236041396856;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0649892613292;-0.0887619554996;9.83235645294;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;732;1566394432;969451904;"""/imu""";-0.00363646133974;-0.00295931436102;-0.00224218869769;0.999986495507;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0129678808153;0.00253586191684;-0.0162294246256;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0504901781678;-0.0796324983239;9.8247385025;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;733;1566394433;9876012;"""/imu""";-0.00361147525493;-0.00297460762426;-0.00228094723845;0.999986453026;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];-0.00249101989903;0.0101650068536;-0.00886525213718;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.047013130039;-0.0779264569283;9.80986213684;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;734;1566394433;50091028;"""/imu""";-0.00360053147504;-0.00313153754695;-0.00229621877908;0.999985978414;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00570621388033;-0.00309538980946;-0.0188379790634;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0507292933762;-0.0889797583222;9.80246925354;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;735;1566394433;90398073;"""/imu""";-0.00376833197727;-0.0031803825148;-0.00242015236517;0.999984913738;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00694525055587;0.00382142956369;-0.0151756396517;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0505330264568;-0.0668493807316;9.8229341507;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;736;1566394433;129661083;"""/imu""";-0.00386376578227;-0.00311600727075;-0.00238349049035;0.999984840278;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00340416701511;0.009226789698;-0.00411641830578;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0433208532631;-0.0778787583113;9.81350708008;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;737;1566394433;169420003;"""/imu""";-0.00383785548395;-0.00319098854098;-0.00242386780562;0.999984606543;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00094545428874;0.00692910607904;-0.0157127734274;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0434234105051;-0.0926096364856;9.80233383179;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;738;1566394433;209717988;"""/imu""";-0.00373353844343;-0.00314496114099;-0.00249041870938;0.99998498375;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00991034135222;0.0107688708231;-0.0283991396427;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0580625720322;-0.0817097127438;9.80076503754;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;739;1566394433;249039888;"""/imu""";-0.00360610000812;-0.00309147807874;-0.00260888400348;0.999985316157;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0131900971755;0.00160044583026;-0.0262506660074;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0398530773818;-0.0706869363785;9.79865169525;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;740;1566394433;289290904;"""/imu""";-0.00380403928191;-0.00308346855003;-0.00245494756244;0.999984997257;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00682203052565;0.0124861933291;0.000615729892161;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0616942979395;-0.0798777490854;9.80268478394;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;741;1566394433;329164028;"""/imu""";-0.00374712532128;-0.00307605409549;-0.00243780702108;0.999985276912;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0128634283319;-0.00264404970221;-0.00987496878952;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0398530773818;-0.0706869363785;9.79865169525;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;742;1566394433;369158983;"""/imu""";-0.00376056717411;-0.00304992924676;-0.00265967465799;0.999984740982;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00922685209662;0.0074448348023;-0.0209971312433;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0472376346588;-0.070782341063;9.7913608551;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;743;1566394433;409423112;"""/imu""";-0.00377491252934;-0.00294285488423;-0.00271478242433;0.999984859684;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00614875881001;0.0131713962182;-0.00624614628032;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0541612394154;-0.0796631723642;9.82294559479;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;744;1566394433;449182033;"""/imu""";-0.00381535541173;-0.00279040224361;-0.00265914369934;0.999985292728;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.00358493835665;0.0129645690322;-0.000967067084275;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0598817355931;-0.0725565552711;9.80268287659;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;745;1566394433;489155054;"""/imu""";-0.00359002181382;-0.00278572455513;-0.00282131642122;0.999985695726;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];0.0118020698428;0.0094813881442;-0.0273395162076;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.050656799227;-0.0815972909331;9.80990791321;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
1,56639E+18;746;1566394433;529474973;"""/imu""";-0.00355098611076;-0.00285102084391;-0.00281601172354;0.999985666025;[0.01745, 0.0, 0.0, 0.0, 0.01745, 0.0, 0.0, 0.0, 0.15708];-0.00284990016371;0.00759574212134;-0.00410497980192;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004];0.0433332175016;-0.0705643892288;9.81353473663;[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]
